id,name,street_address,city,state,zip_code,country,phone,description,product_types,hazmat_handling,transfer_modes,railroads,track_capacity,security_features,equipment,cities_served,storage_options,heating_capabilities,kosher_certification,onsite_railcar_storage,onsite_scale,weight_restricted_263k,weight_restricted_286k,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,about,url,scraped_at
1295,NHRR Transfer Facility,105 W Street Rd,Warminster,PA,18974,US,+16094320532,"NHRR Transfer Facility is a transloading company in Warminster, PA, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids; Oversized,Yes,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun",20 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Portable; Dock - Rail; Dock - Truck,"Albany, NY; Alexandria, VA; Allentown, PA; Arlington, VA; Atlantic City, NJ; Babylon, NYBaltimore, MDBinghamton, NYBridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYCharlottesville, VAColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJFrederick, MDFredericksburg, VAHagerstown, MDHampton, VAHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJLakewood, NJLancaster, PALeominster, MAManhattan, NYNew Bedford, MANew Haven, CTNew York, NYNewark, NJNewport News, VANorfolk, VANorth Hempstead, NYNorwich, CTOyster Bay, NYPaterson, NJPhiladelphia, PAPottstown, PAPoughkeepsie, NYProvidence, RIQueens, NYRamapo, NYReading, PARichmond, VARochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MAStamford, CTStaten Island, NYSyracuse, NYTrenton, NJUtica, NYVirginia Beach, VAWashington, DCWaterbury, CTWoodbridge, NJWorcester, MAYonkers, NYYork, PA","Bulk Storage, Food Grade, Indoor, Outdoor",No,No,Yes,No,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,https://www.commtrex.com/transloading/location/1295.html,2026-02-09T21:39:43.155140
65691,Aggregate Transload,919 Mill Creek Rd,Newtown,PA,18925,US,+16094320532,"Aggregate Transload is a transloading company in Newtown, PA, United States. This is a Commtrex Verified location.",Dry Bulk,Yes,Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri",none provided,Paved Roads,Locomotive,"Albany, NY; Alexandria, VA; Allentown, PA; Arlington, VA; Atlantic City, NJ; Babylon, NYBaltimore, MDBinghamton, NYBoston, MABridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYCambridge, MACharlottesville, VAColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJFrederick, MDFredericksburg, VAHagerstown, MDHampton, VAHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJLakewood, NJLancaster, PALeominster, MAManhattan, NYNew Bedford, MANew Haven, CTNew York, NYNewark, NJNewport News, VANorfolk, VANorth Hempstead, NYNorwich, CTOyster Bay, NYPaterson, NJPhiladelphia, PAPottstown, PAPoughkeepsie, NYProvidence, RIQueens, NYRamapo, NYReading, PARichmond, VARochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MAStamford, CTStaten Island, NYSyracuse, NYTrenton, NJUtica, NYWashington, DCWaterbury, CTWoodbridge, NJWorcester, MAYonkers, NYYork, PA","Bulk Storage, Outdoor",No,No,Yes,No,No,Yes,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,"The New Hope Railroad proudly operates an aggregate transload
 facility at our newly refurbished Stone Chute in Rushland, PA.",https://www.commtrex.com/transloading/location/65691.html,2026-02-09T21:39:45.638535
1083,Bulkmatic Transport,7000 Santa Fe Drive,Hodgkins,IL,60525,US,+12199727630,"Bulkmatic Transport is a transloading company in Hodgkins, IL, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids,No,Rail to Truck; Truck to Rail,BNSF,none provided,none provided,none provided,"Ann Arbor, MI; Appleton, WI; Aurora, IL; Bloomington, IL; Bloomington, IN; Carmel, INCedar Rapids, IAChampaign, ILChicago, ILDavenport, IADayton, OHDetroit, MIElgin, ILElkhart, INFlint, MIFort Wayne, INGrand Rapids, MIGreen Bay, WIHolland, MIIndianapolis, INIowa City, IAJoliet, ILKalamazoo, MIKenosha, WILa Crosse, WILafayette, INLansing, MIMadison, WIMilwaukee, WIMuskegon, MINaperville, ILPeoria, ILRacine, WIRockford, ILRound Lake Beach, ILSaginaw, MISouth Bend, INSouth Lyon, MISpringfield, ILSt. Louis, MOToledo, OHWaterloo, IA",--,No,No,No,No,No,No,,,,,,,,"Shipping by rail is often the most economical way to ship, but what if your facility is not rail-served?",https://www.commtrex.com/transloading/location/1083.html,2026-02-09T21:39:48.127222
1084,Bulkmatic Transport,1500 Northeast Pkwy,Fort Worth,TX,76106,US,+12199727630,"Bulkmatic Transport is a transloading company in Fort Worth, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade,No,Rail to Truck; Truck to Rail,BNSF,none provided,none provided,none provided,"Abilene, TX; Allen, TX; Arlington, TX; Austin, TX; Broken Arrow, OK; Carrollton, TXCollege Station, TXDallas, TXDenton, TXFort Smith, ARFort Worth, TXFrisco, TXGarland, TXGrand Prairie, TXHouston, TXIrving, TXKilleen, TXLewisville, TXLongview, TXMcKinney, TXMesquite, TXNorman, OKOklahoma City, OKPlano, TXRichardson, TXRound Rock, TXSan Angelo, TXSan Antonio, TXShreveport, LASugar Land, TXTemple, TXThe Woodlands, TXTulsa, OKTyler, TXWaco, TX",--,No,No,No,No,No,No,,,,,,,,"Shipping by rail is often the most economical way to ship, but what if your facility is not rail-served?",https://www.commtrex.com/transloading/location/1084.html,2026-02-09T21:39:50.639960
1276,NS TBT - Miami,3601 NW 62nd Street,Miami,FL,33147,US,+12193840055,"NS TBT - Miami is a transloading company in Miami, FL, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids,Yes,Rail to Truck; Truck to Rail,"NS - Mon, Tue, Wed, Thu",82 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Conveyor - Bulk Food grade; Scale - Certified Truck,"Bonita Springs, FL; Brandon, FL; Cape Coral, FL; Clearwater, FL; Coral Springs, FL; Davie, FLDeltona, FLFort Lauderdale, FLHialeah, FLHollywood, FLKissimmee, FLLakeland, FLLeesburg, FLLehigh Acres, FLMiami, FLMiami Gardens, FLMiramar, FLNorth Port, FLOrlando, FLPalm Bay, FLPembroke Pines, FLPompano Beach, FLPort St. Lucie, FLSarasota, FLSpring Hill, FLSt. Petersburg, FLTampa, FLWest Palm Beach, FLWinter Haven, FL",Outdoor,Yes,No,No,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,Multi-commodity Rail transload facility.,https://www.commtrex.com/transloading/location/1276.html,2026-02-09T21:39:53.100869
1277,"Salt Lake City, UT",315 Emerald Road,Tooele,UT,84074,US,+12163469735,"Salt Lake City, UT is a transloading company in Tooele, UT, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids,Yes,Rail to Truck; Truck to Rail,"UP - Mon, Tue, Wed, Thu, Fri",50 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance,Conveyor - Bulk; Pump - Centrifugal; Scale - Certified Truck,"Grand Junction, CO; Idaho Falls, ID; Logan, UT; Ogden, UT; Provo, UT; Salt Lake City, UTSt. George, UTWest Jordan, UTWest Valley City, UT",Outdoor,Yes,No,Yes,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,Multi-commodity Marine and Rail transload facility.,https://www.commtrex.com/transloading/location/1277.html,2026-02-09T21:39:55.620818
1278,Carolina Marine Terminal,3333 River Road,Wilimington,NC,70669,US,+12193840055,"Carolina Marine Terminal is a transloading company in Wilimington, NC, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized; Packaged Goods,Yes,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri",45 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Conveyor - Stacker; Crane - Gantry >= 35 Tons; Crane - Overhead >= 35 Tons; Cross-Dock - Rail to TruckCross-Dock - Truck to RailDock - TruckForklift - AutomationForklift - HeavyForklift - LumberLoader - Front EndLoader - ShipMobile HopperRamp - PortableScale - Certified TruckSilo - Bulk AgriproductsSilo - Bulk CementSwitch EngineTelehandler,"Augusta, GA; Burlington, NC; Cary, NC; Charleston, SC; Charlotte, NC; Chesapeake, VAColumbia, SCConcord, NCDurham, NCFayetteville, NCGastonia, NCGreensboro, NCGreenville, NCHampton, VAHickory, NCHigh Point, NCJacksonville, NCLynchburg, VAMyrtle Beach, SCNewport News, VANorfolk, VANorth Charleston, SCRaleigh, NCRichmond, VARoanoke, VARock Hill, SCSavannah, GASpartanburg, SCVirginia Beach, VAWilmington, NCWinston-Salem, NC","Bulk Storage, Indoor, Outdoor",No,No,Yes,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,Multi-commodity Marine and Rail transload facility.,https://www.commtrex.com/transloading/location/1278.html,2026-02-09T21:39:58.119644
1280,Savage Safe Handling - New Stanton,1258 Old Route 19 South,Mt. Pleasant,PA,15666,US,+12193840055,"Savage Safe Handling - New Stanton is a transloading company in Mt. Pleasant, PA, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids; Oversized; Packaged Goods,Yes,Rail to Truck; Truck to Rail,"CN - Mon, Tue, Wed, Thu, Fri; CSX - Mon, Tue, Wed, Thu, Fri; NS - Mon, Tue, Wed, Thu, Fri",140 railcar spot(s),Fencing; Lighting; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Rail; Dock - Truck; Forklift - HeavyForklift - LumberGantry Pump - Class 3 FlammablesGantry Pump - Food GradePipe Handling EquipmentPump - CentrifugalPump - PneumaticRamp - PortableScale - Certified TruckTanks - Liquid Storage,"Akron, OH; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VA; Baltimore, MDBinghamton, NYBrampton, ONBuffalo, NYBurlington, ONCambridge, ONCanton, OHCharleston, WVCharlottesville, VAChatham, ONCleveland, OHColumbia, MDColumbus, OHDayton, OHDetroit, MIDover, DEErie, PAFrederick, MDFredericksburg, VAGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAHuntington, WVKitchener, ONLancaster, PALondon, ONLorain, OHLynchburg, VAMilton, ONMississauga, ONNiagara Falls, ONOakville, ONPhiladelphia, PAPittsburgh, PAPottstown, PAReading, PARichmond, VARoanoke, VARochester, NYSalisbury, MDScranton, PASt. Catharines, ONSterling Heights, MIToledo, OHToronto, ONWarren, MIWashington, DCWaterloo, ONWindsor, ONYork, PAYoungstown, OH","Bulk Storage, Indoor, Outdoor, Temperature Controlled",Yes,No,Yes,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,Multi-commodity transload facility.,https://www.commtrex.com/transloading/location/1280.html,2026-02-09T21:40:00.621309
1282,Savage Brownsville Transload Terminal,1401 Yard Road,Brownsville,TX,78526,US,+12193840055,"Savage Brownsville Transload Terminal is a transloading company in Brownsville, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids,Yes,Truck to Rail,"KCS - Mon, Tue, Wed, Thu, Fri; UP - Mon, Tue, Wed, Thu, Fri",20 railcar spot(s),Fencing; Lighting; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Pump - Centrifugal; Scale - Certified Truck,"Brownsville, TX; Ciudad Apodaca, N.L.; Ciudad Benito Juárez, N.L.; Ciudad General Escobedo, N.L.; Ciudad Mante, Tamps.; Ciudad Río Bravo, Tamps.Ciudad Santa Catarina, N.L.Ciudad Victoria, Tamps.Corpus Christi, TXEdinburg, TXGarcía, N.L.Guadalupe, N.L.Harlingen, TXHeroica Matamoros, Tamps.Laredo, TXMcAllen, TXMonterrey, N.L.Nuevo Laredo, Tamps.Reynosa, Tamps.Saltillo, Coah.San Nicolás de los Garza, N.L.San Pedro Garza García, N.L.",Outdoor,No,No,No,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,Multi-commodity transload facility located 1 mile from the Port of Brownsville on the BRG Railroad.,https://www.commtrex.com/transloading/location/1282.html,2026-02-09T21:40:03.099545
1231,"Savage - Reno, NV",1315 Waltham Way,McCarran,NV,89437,US,+12163469735,"Savage - Reno, NV is a transloading company in McCarran, NV, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids,Yes,Rail to Truck; Truck to Rail,"UP - Mon, Wed, Fri",15 railcar spot(s),none provided,Conveyor - Bulk; Forklift - Heavy; Forklift - Lumber; Loader - Front End; Telehandler,"Antioch, CA; Arden-Arcade, CA; Berkeley, CA; Chico, CA; Clovis, CA; Concord, CADaly City, CAElk Grove, CAFairfield, CAFremont, CAFresno, CAGilroy, CAHayward, CAManteca, CAMerced, CAModesto, CAOakland, CARedding, CAReno, NVRichmond, CARoseville, CASacramento, CASalinas, CASan Francisco, CASan Jose, CASan Mateo, CASanta Clara, CASanta Cruz, CASanta Rosa, CASeaside, CASparks, NVStockton, CASunnyvale, CATracy, CATurlock, CAVacaville, CAVallejo, CAVisalia, CAYuba City, CA",Outdoor,No,No,No,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 AM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,Multi-commodity transload facility located on 5 acres of property.,https://www.commtrex.com/transloading/location/1231.html,2026-02-09T21:40:05.667950
1271,"Ventura Transfer, El Centro",605 N 3rd Street,El Centro,CA,92243,US,+13105491660,"Ventura Transfer, El Centro is a transloading company in El Centro, CA, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids,Yes,Rail to Truck; Truck to Rail,"UP - Mon, Tue, Wed, Thu, Fri",60 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance; Surveillance Cameras,Cross-Dock - Truck to Rail; Pump - Centrifugal; Pump - Pneumatic; Scale - Certified Truck,"Anaheim, CA; Avondale, AZ; Burbank, CA; Carlsbad, CA; Chandler, AZ; Chula Vista, CACorona, CACosta Mesa, CADowney, CAEast Los Angeles, CAEl Cajon, CAEl Centro, CAEl Monte, CAEnsenada, B.C.Enterprise, NVEscondido, CAFontana, CAFullerton, CAGarden Grove, CAGilbert, AZGlendale, AZGlendale, CAHemet, CAHenderson, NVHuntington Beach, CAIndio, CAInglewood, CAIrvine, CAJurupa Valley, CALancaster, CALas Vegas, NVLong Beach, CALos Angeles, CAMesa, AZMexicali, B.C.Mission Viejo, CAMoreno Valley, CAMurrieta, CANorth Las Vegas, NVNorwalk, CAOceanside, CAOntario, CAOrange, CAOxnard, CAPalmdale, CAParadise, NVPasadena, CAPeoria, AZPhoenix, AZPomona, CAPrescott Valley, AZRancho Cucamonga, CARialto, CARiverside, CASan Bernardino, CASan Buenaventura, CASan Diego, CASan Luis Río Colorado, Son.Santa Ana, CASanta Clarita, CAScottsdale, AZSimi Valley, CASpring Valley, NVSunrise Manor, NVSurprise, AZTemecula, CATempe, AZThousand Oaks, CATijuana, B.C.Torrance, CAVictorville, CAVista, CAWest Covina, CAYuma, AZ",--,Yes,No,Yes,Yes,No,No,6:00 AM-3:00 PM,6:00 AM-3:00 PM,6:00 AM-3:00 PM,6:00 AM-3:00 PM,6:00 AM-3:00 PM,Closed,Closed,"With nearly 150 years of innovation, plus the safest, most comprehensive bulk handling, transloading, and ISO container depot services have established Ventura Transfer Company (VTC) as the acknowledged industry leader throughout the Western United States.",https://www.commtrex.com/transloading/location/1271.html,2026-02-09T21:40:08.172006
1272,"Ventura Transfer, Tucson",2418 East Fairland,Tuscon,AZ,85713,US,+13105491660,"Ventura Transfer, Tucson is a transloading company in Tuscon, AZ, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck,"UP - Mon, Tue, Wed, Thu, Fri",18 railcar spot(s),none provided,none provided,"Avondale, AZ; Chandler, AZ; Gilbert, AZ; Glendale, AZ; Hermosillo, Son.; Heroica Nogales, Son.Las Cruces, NMMazatán, Son.Mesa, AZPeoria, AZPhoenix, AZPrescott Valley, AZSan Luis Río Colorado, Son.Scottsdale, AZSurprise, AZTempe, AZTucson, AZYuma, AZ",--,No,No,Yes,No,No,No,6:00 AM-3:00 PM,6:00 AM-3:00 PM,6:00 AM-3:00 PM,6:00 AM-3:00 PM,6:00 AM-3:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1272.html,2026-02-09T21:40:10.683979
2566,Texas Deepwater Terminal,2555 PENN CITY ROAD,HOUSTON,TX,77057,US,+17132945399,"Texas Deepwater Terminal is a transloading company in HOUSTON, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids; Oversized; Packaged Goods,Yes,Container to Truck; Rail to Container; Rail to Truck; Truck to Container; Truck to Rail; Truck to Truck,"BNSF - Mon, Tue, Wed, Thu, Fri, Sat, Sun; KCS - Mon, Tue, Wed, Thu, Fri, Sat, Sun; UP - Mon, Tue, Wed, Thu, Fri, Sat, Sun",850 railcar spot(s),Fencing; Onsite Security; Security Gate Entrance; Surveillance Cameras,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Automation; Forklift - Lumber; Gantry Pump - Class 3 Flammables; Loader - Front EndLoader - MobileLoader - RailcarLoader - TruckLocomotivePipe Handling EquipmentPump - CentrifugalRailcar MoverSwitch EngineTelehandler,"Allen, TX; Arlington, TX; Austin, TX; Baton Rouge, LA; Beaumont, TX; Carrollton, TXCollege Station, TXCorpus Christi, TXDallas, TXFort Worth, TXGarland, TXGrand Prairie, TXHouston, TXIrving, TXKilleen, TXLafayette, LALake Charles, LALeague City, TXLongview, TXMesquite, TXPasadena, TXPearland, TXPlano, TXPort Arthur, TXRichardson, TXRound Rock, TXSan Antonio, TXShreveport, LASugar Land, TXTemple, TXTexas City, TXThe Woodlands, TXTyler, TXWaco, TX","Bulk Storage, Food Grade, Outdoor",Yes,Yes,Yes,Yes,No,No,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,Closed,Closed,Texas Deep Water Port (TDWP),https://www.commtrex.com/transloading/location/2566.html,2026-02-09T21:40:13.243049
1110,Industrial Chemicals,1125 Roberts Industrial Park,Birmingham,AL,35208,US,+12058237330,"Industrial Chemicals is a transloading company in Birmingham, AL, United States. This is a Commtrex Verified location.",Dry Bulk; Packaged Goods,Yes,Rail to Truck; Truck to Rail,BNSF,none provided,none provided,none provided,"Athens, GA; Atlanta, GA; Birmingham, AL; Chattanooga, TN; Clarksville, TN; Columbus, GAGainesville, GAGulfport, MSHuntsville, ALJackson, MSKnoxville, TNMacon, GAMemphis, TNMobile, ALMontgomery, ALMurfreesboro, TNNashville, TNPanama City, FLPensacola, FLSandy Springs, GATuscaloosa, ALWarner Robins, GA",--,No,No,No,No,No,No,,,,,,,,"Shipping by rail is often the most economical way to ship, but what if your facility is not rail-served?",https://www.commtrex.com/transloading/location/1110.html,2026-02-09T21:40:15.735659
25310,Candor West Transload Facility,106 West Railroad Street,Candor,NC,27229,US,+17049065951,"Candor West Transload Facility is a transloading company in Candor, NC, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids,No,Container to Rail; Rail to Container; Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun; NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",25 railcar spot(s),Fencing; Lighting; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Loader - Front End; Loader - Railcar; Loader - Truck; Scale - Certified RailScale - Certified Truck,"Asheville, NC; Athens, GA; Augusta, GA; Burlington, NC; Cary, NC; Charleston, SCCharleston, WVCharlotte, NCCharlottesville, VAChesapeake, VAColumbia, SCConcord, NCDurham, NCFayetteville, NCFredericksburg, VAGainesville, GAGastonia, NCGreensboro, NCGreenville, NCGreenville, SCHampton, VAHickory, NCHigh Point, NCJacksonville, NCJohnson City, TNKingsport, TNKnoxville, TNLynchburg, VAMauldin, SCMyrtle Beach, SCNewport News, VANorfolk, VANorth Charleston, SCRaleigh, NCRichmond, VARoanoke, VARock Hill, SCSavannah, GASpartanburg, SCVirginia Beach, VAWilmington, NCWinston-Salem, NC","Bulk Storage, Outdoor",No,No,No,No,No,No,7:00 AM-4:30 PM,7:00 AM-4:30 PM,7:00 AM-4:30 PM,7:00 AM-4:30 PM,7:00 AM-4:30 PM,Closed,Closed,"The ACWR Candor West Transload Yard in Candor, NC, offers a
variety of dry bulk transload opportunities.",https://www.commtrex.com/transloading/location/25310.html,2026-02-09T21:40:18.219429
2722,Midland Transload Yard,375 NC Hwy 24 W,Midland,NC,27107,US,+17049065951,"Midland Transload Yard is a transloading company in Midland, NC, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun; NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",120 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Loader - Front End; Loader - Railcar; Loader - Truck; Scale - Certified Truck,"Asheville, NC; Athens, GA; Atlanta, GA; Augusta, GA; Burlington, NC; Cary, NCCharleston, SCCharleston, WVCharlotte, NCCharlottesville, VAColumbia, SCConcord, NCDurham, NCFayetteville, NCGainesville, GAGastonia, NCGreensboro, NCGreenville, NCGreenville, SCHickory, NCHigh Point, NCHuntington, WVJacksonville, NCJohnson City, TNKingsport, TNKnoxville, TNLynchburg, VAMacon, GAMauldin, SCMyrtle Beach, SCNorth Charleston, SCRaleigh, NCRichmond, VARoanoke, VARock Hill, SCSandy Springs, GASavannah, GASpartanburg, SCWilmington, NCWinston-Salem, NC",Outdoor,No,No,Yes,Yes,No,No,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,7:30 AM-5:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2722.html,2026-02-09T21:40:20.794226
2603,Oakboro Facility,321 W. 2d Street,Oakboro,NC,28129,US,+17049065951,"Oakboro Facility is a transloading company in Oakboro, NC, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids; Oversized; Packaged Goods,Yes,Rail to Truck; Truck to Rail; Truck to Truck,"CSX - Mon, Tue, Wed, Thu, Fri, Sat, Sun; NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",40 railcar spot(s),Fencing; Lighting; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Crane - Portable >= 35 Tons; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - RailForklift - LumberLoader - Front EndLoader - MobileLoader - RailcarLoader - TruckLocomotiveMobile ScreenerPipe Handling EquipmentScale - Certified TruckSwitch Engine,"Asheville, NC; Athens, GA; Augusta, GA; Burlington, NC; Cary, NC; Charleston, SCCharleston, WVCharlotte, NCCharlottesville, VAChesapeake, VAColumbia, SCConcord, NCDurham, NCFayetteville, NCGainesville, GAGastonia, NCGreensboro, NCGreenville, NCGreenville, SCHickory, NCHigh Point, NCHuntington, WVJacksonville, NCJohnson City, TNKingsport, TNKnoxville, TNLynchburg, VAMauldin, SCMyrtle Beach, SCNewport News, VANorth Charleston, SCRaleigh, NCRichmond, VARoanoke, VARock Hill, SCSandy Springs, GASavannah, GASpartanburg, SCWilmington, NCWinston-Salem, NC","Bulk Storage, Outdoor",No,No,No,Yes,No,No,7:00 AM-4:30 PM,7:00 AM-4:30 PM,7:00 AM-4:30 PM,7:00 AM-4:30 PM,7:00 AM-4:30 PM,Closed,Closed,"The ACWR Oakboro Transload Yard in Oakboro, NC, offers a variety
of dry bulk transload opportunities.",https://www.commtrex.com/transloading/location/2603.html,2026-02-09T21:40:23.532022
1301,Greens Port,14035 Industrial Rd,Houston,TX,77015,US,+16206870394,"Greens Port is a transloading company in Houston, TX, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids; Oversized; Packaged Goods,Yes,Rail to Truck; Truck to Rail,"BNSF - Mon, Tue, Wed, Thu, Fri, Sat, Sun; KCS - Mon, Tue, Wed, Thu, Fri, Sat, Sun; UP - Mon, Tue, Wed, Thu, Fri, Sat, Sun",1300 railcar spot(s),Fencing; Paved Roads; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Conveyor - Stacker; Crane - Portable >= 35 Tons; Dock - Portable; Dock - RailDock - TruckForklift - HeavyForklift - LumberLoader - Front EndLoader - MobileLoader - RailcarLoader - TruckLocomotiveMagnet LiftMobile HopperMobile ScreenerPipe Handling EquipmentRamp - PortableScale - Certified TruckSwitch EngineTanks - Liquid StorageTelehandler,"Allen, TX; Arlington, TX; Austin, TX; Baton Rouge, LA; Beaumont, TX; Carrollton, TXCollege Station, TXCorpus Christi, TXDallas, TXFort Worth, TXGarland, TXGrand Prairie, TXHouston, TXIrving, TXKilleen, TXLafayette, LALake Charles, LALeague City, TXLongview, TXMesquite, TXPasadena, TXPearland, TXPlano, TXPort Arthur, TXRichardson, TXRound Rock, TXSan Antonio, TXShreveport, LASugar Land, TXTemple, TXTexas City, TXThe Woodlands, TXTyler, TXWaco, TX","Bulk Storage, Food Grade, Humidity Controlled, Indoor, Outdoor, Temperature Controlled",Yes,No,Yes,Yes,No,No,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,7:00 AM-4:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/1301.html,2026-02-09T21:40:26.020133
1173,Tiger Transfer,121 W. Merino Street,Upton,WY,82730,US,+13074682600,"Tiger Transfer is a transloading company in Upton, WY, United States. This is a Commtrex Verified location.",Dry Bulk; Oversized; Packaged Goods,Yes,Rail to Truck; Truck to Rail,BNSF,none provided,none provided,none provided,"Billings, MT; Cheyenne, WY; Fort Collins, CO",--,No,No,No,No,No,No,,,,,,,,"Shipping by rail is often the most economical way to ship, but what if your facility is not rail-served?",https://www.commtrex.com/transloading/location/1173.html,2026-02-09T21:40:28.493146
